Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Pre-demographic dividend,PRE,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.871983968159595,,,,,
Puerto Rico,PRI,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People’s Rep.",PRK,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,-4.3671503376222,-5.20514205157151,,-5.09551615802434,-4.82167183139455,-4.4991612515364,-5.55292989191678,-4.7520682506301,-4.18809503187873,-3.82982855147427,-8.57877244477032,-6.04019784218123,-4.38283733985374,-3.1857188940029,-1.24292629435317,-4.09524609013186,,,,,-6.57681507933976,-5.79728685255662,-4.64145555168772,-6.08752382094022,-4.5941478175361,-4.19415027777128,-5.76581975485057,-4.26572933224935,-5.38239784531669,-7.44852250054377,-7.37023090563576,-5.71380051629271,-4.2489068823982,-5.35409002146567,-11.3841948303941,-11.0374894406048,-7.97119814633625,-6.90712665305364,-5.59842407787282,-8.69720973001938,
Paraguay,PRY,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.922866058018588,1.07889616105311,1.55630728970228,2.93225242984517,0.737915140425271,1.92348391479767,1.61631824120601,-0.979808050502673,,,
Pacific island small states,PSS,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,PST,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,0.439083006858134,0.527917586358881,0.314922543501677,-1.92958086173809,-2.1587747072919,-1.59681551916615,-2.06513270741195,-1.72446860071098,-2.03360359707934,-1.76988536090954,-2.57072245994191,-3.52381459091058,-2.94804818724998,-2.77990232464689,-3.22303303400679,-2.36770205865705,-1.81283705460779,-1.53035316559659,-1.99735967663088,-3.12710517036161,-3.71911136888127,-3.99488570585632,-3.27676344612336,-4.30232179906317,-2.78168174605283,-1.51997007649452,-0.854199225565845,-0.187096764844544,0.987918592724979,-1.23553275408976,-2.87906787578256,-3.72259685784014,-3.48492931366237,-3.05277924445539,-1.94485160385484,-2.00670513244782,-3.60056600653597,-7.82669178398647,-6.44554499443518,-5.58249613132203,-5.13926283241808,-3.61753148633639,-3.54666592477911,
French Polynesia,PYF,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.4154849885726,9.20310739337779,8.53561208378646,10.896413600113,9.93775478963638,15.3150611203811,2.94382116646465,,,,,
Romania,ROU,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,1.9656886323553,3.30492163871322,3.29517366983218,6.5555691704448,2.60061162079511,4.34652993083711,7.15891610460301,5.89498249708285,8295,0.937172164587947,1.94337311130269,-3.40940754992371,0.386358418431008,-2.06695575263306,-2.13146655870022,-3.74405722510577,-4.56380332514568,-3.37485472879577,-4.85639720689121,-5.69902525367486,-4.86354783008471,-3.13155991875778,-3.34658050493784,-2.75331303538205,-3.00066641880857,-3.83983708789776,-4.19707554406026,-6.06008475163557,-9.98791846162405,-6.83049090893085,-4.87197600695951,-2.744457077169,-2.36281406089205,-0.664297503180905,
Russian Federation,RUS,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.99369631698731,9.32110603738187,,,-6.25578038089443,-0.118261776082269,2.46922907052124,2.63026073652668,7.03040087493512,2.20755530791947,5.28091748710308,9.88306834593595,8.02609445749623,4.36995107636939,4.56769366604125,-7.54988405448509,-1.86509870060078,3.08636198421442,2.3543610461746,0.886974113988299,0.796396672572811,
Rwanda,RWA,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.76928371062756,-9.40258435303362,-9.31908095724032,,,,,,,,,,,,,,,,0.628152844978917,-0.129173383297977,-1.07838050351787,-0.922618423625325,-3.96166854565953,-2.96258223684211,,
South Asia,SAS,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.2960234114778,-2.6776019650535,-2.71234190709528,-4.16779905246637,-2.79149741408264,-2.61747200927238,-2.60869018714979,-3.24672197206437,-3.59092808722999,-3.53457500714283,-3.90677892046844,-4.12554203114264,-4.21661017272779,-3.21576989780438,-3.00871320246451,-3.12759746024649,-2.4581718202283,-1.00544470659543,-4.86814460243414,-5.15072692508635,-3.43734769541335,-3.26484431001555,-4.23293236602223,,,
Saudi Arabia,SAU,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sudan,SDN,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.397775034323258,-0.387804575836743,,,,,,,,,,,,,,,,
Senegal,SEN,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.896695512883209,-0.870408697471925,-2.06406427730244,,,,,,,,-4.96684319377875,-5.1899339665835,-6.15344796935207,-5.30073698512879,,,
Singapore,SGP,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5138049535296,9.25186902265995,12.6631890662737,17.5865781537818,20.3375331223677,19.0125972002476,16.3430548086395,20.2281414840291,10.8700274609019,12.1388117188456,11.0635845917235,5.51964349229031,4.58665163497032,2.93794283644919,3.8932339904094,6.38833614681668,6.1800838886878,11.1742017874299,7.68584795080822,1.57984477842334,7.57126092447259,9.21201249086439,8.6265245547014,,,
Solomon Islands,SLB,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,SLE,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.886879717531062,-11.4266686562853,19.7554459917314,-3.33388837808683,-4.73344656699309,-2.49822220154585,-3.56177563408721,-4.53029753477869,-3.4855827542896,0.634671149819198,0.142317204050208,-5.33226852524079,-2.64306691007223,-2.15907089200052,-0.790831040035947,-1.41062547996173,,
San Marino,SMR,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3333.0646418242,,,,,,,-0.100987267379678,1.65418868341708,1.16793515174364,4.07249125587704,5.07081779760888,3.12125995296026,6.86424037856592,,,,,,,
Somalia,SOM,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.900718009723381,-1.67613801205991,-2.62713715239861,-3.76287689705779,-4.16813693729055,-6.08947120455886,,,
Sub-Saharan Africa (excluding high income),SSA,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.40821855089457,-0.457451839564256,-0.732496480366183,2.4937044355721,1.30987580330243,0.167092763035218,-4.16668958898998,-2.35640805000139,-1.79039981870019,-2.3730061580095,,,
South Sudan,SSD,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,SSF,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.39371243446192,-0.454445569342306,-0.729228266631073,2.49337473698855,1.30318489768695,0.173912815473581,-4.15899898283387,-2.35280055194528,-1.78320094396826,-2.36511378847381,,,
Small states,SST,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.67157637547071,3.8584215985881,3.81409480194036,5.2226426388068,3.72163391515827,3.01775401846602,-1.32100001911861,,,,,
Sao Tome and Principe,STP,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.42888193729793,-2.6465116159407,-8.41837246746136,-5.52687589968728,-10.6956189782071,128.111392170385,15.6660716168368,-17.9833523439154,-10.7701995560899,-13.0591036813804,-12.1126283312093,,,
Suriname,SUR,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.09826912517276,-4.2747224518545,1.01980736642268,-1.53634247490271,-0.705534458673467,-0.449496278517901,4.35258982781293,1.49385769808208,0.80051488426396,-2.07694990202618,-0.786504138665928,-1.16936178045515,,,
Slovak Republic,SVK,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0604538238932839,-0.111124040647617,-0.120100906414213,-0.00680841541896735,-0.312145176261772,-0.17688149353344,-0.199475175458214,-5.63483797942999,-5.30710698028463,-4.42996105720365,-4.78145368143054,-3.27667377199576,-3.5138686649871,-8.99332251543048,-6.66342799898586,-4.84998201748125,-4.55914240840928,-2.322628199867,-1.02418976698143,
Slovenia,SVN,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.142777357170236,0.147903893528211,-1.22526925395367,-0.808065955694983,-0.627986775662609,-1.07976507986905,-1.06940887005517,-2.54260050564876,-1.285102578238,-1.20069447916463,-1.46166043206761,-0.716019611642079,0.14719132121749,-0.185776133928832,-5.31611568337232,-5.38260957119446,-5.81225372221063,-3.54597645910588,,,
Sweden,SWE,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,5.58185100449429,4.28490997594147,2.87961401808758,2.7467969309215,4.99265211506214,3.59365988152911,0.90485314320962,-2.01529535465378,-2.64632911882525,-3.94965520235294,-3.563991774294,-5.1599687860437,-3.4450394764738,-3.1774789501332,-2.14291387168693,2.12763381551396,3.04070717709863,3.93205745131871,3.06551810187012,-0.316204592142115,-3.37032628766438,-12.3931312649965,-10.5638909605585,-8.68349443278214,-4.82623163737529,-3.115892407767,-0.999558262114239,-0.910291686231541,1.26770842503523,-0.280776253707433,-2.86928235914885,-2.88524952331438,-1.59640509055778,-0.485493383670089,0.197187393811262,1.37434847714004,0.14688877544243,-2.55590003129078,-0.16394914309513,0.260763003213114,-0.788129613547547,-1.31358608390813,-0.935761557797345,
Swaziland,SWZ,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.87050008144649,-1.50443197527852,-4.30973926697244,-13.2429405647548,-13.8570822731128,-14.9626714147378,-11.1588498632936,-13.8929211852105,-8.79310817855085,-14.3731686898284,10.5948101697584,2.46086680220497,2.43868524594893,2.16975002707954,-5.30646102728848,6.96865433398929,3.85653468473077,1.42213556719351,5.52331456676265,4.77906501408904,,,
Syrian Arab Republic,SYR,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.26897794380776,-1.12539250780132,-1.10203878257968,1.68325070036976,-2.01542280823241,-3.04534786619908,-4.94754872167276,-4.98606646938009,-3.4507837358319,-3.05779586545123,,,,,,,,
Turks and Caicos Islands,TCA,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.065088558748,2.72525587985276,,,-4.80617096817922,-1.32854293926581,0.244047470151523,0.201867962048601,2.59339231462842,-0.406664185275038,1.27131757132787,4.51253250575374,3.55864206001767,1.6489053545456,0.77919008944954,-6.69302017217451,-3.16271031001426,0.168100350728252,-0.014718393991745,-0.288382171957979,0.466796843919333,
Togo,TGO,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.335593033455707,-5.73728403858633,-3.52685145063481,-0.822974568159689,0.269453130470595,-0.55324516181085,0.578613964480775,-1.08331331821208,-6.20244754086863,-4.86069807685917,,
Thailand,THA,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,0.507348622337173,-0.0355695637882916,3.20093116215731,0.293109146981185,-0.799999986378067,0.621313495420769,-0.0632937305471814,-0.229558066061889,-0.7391899020002,0.0310380921930555,-1.96989192911342,-0.313141630927385,-0.414343105332665,-1.22318975059127,-0.625023702748998,0.782283132555759,3.39125944530002,4.90222884590019,4.75076096938835,4.83157694547226,3.04163256035157,2.09260853571953,2.16348728862673,2.90422835801043,2.5471450124337,-1.78929219058068,-6.24973542469636,-8.70794557642133,-1.80800186199794,-2.10742543690726,-6.78462816139967,1.38516967054797,1.05312879629295,1.87059348389402,1.35889294183799,-0.300856954098182,0.0422379197052168,-3.34179753818515,-0.582530181713289,-1.06155209894938,-1.17514187917071,0.0765204691341283,0.327543808376166,
Tajikistan,TJK,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.25377122990615,-1.96281939017341,-0.807047132877864,-0.151259135022039,,-4.57585444803369,-6.6135039715036,,,,,,,,,,,
Turkmenistan,TKM,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.39442898255276,1.14499787602506,-0.924187489522474,-3.46017020744664,-1.47284516426737,,,0.0100211869526039,-2.5706581338442,-2.28339492903564,-1.49054446106501,,,,,,,,,,,,,,,
Middle East & North Africa (IDA & IBRD countries),TMN,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.429404694258621,0.504972960123564,0.445098077898692,-0.398650332785627,,,,,-1.74437551061724,-0.537377846368528,0.422517989862604,2.05173466681045,1.11497188826445,2.18075424156788,1.03594019504893,-2.27991657469142,,,,,,
Timor-Leste,TLS,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tonga,TON,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),TSA,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.2960234114778,-2.6776019650535,-2.71234190709528,-4.16779905246637,-2.79149741408264,-2.61747200927238,-2.60869018714979,-3.24672197206437,-3.59092808722999,-3.53457500714283,-3.90677892046844,-4.12554203114264,-4.21661017272779,-3.21576989780438,-3.00871320246451,-3.12759746024649,-2.4581718202283,-1.00544470659543,-4.86814460243414,-5.15072692508635,-3.43734769541335,-3.26484431001555,-4.23293236602223,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.39371243446192,-0.454445569342306,-0.729228266631073,2.49337473698855,1.30318489768695,0.173912815473581,-4.15899898283387,-2.35280055194528,-1.78320094396826,-2.36511378847381,,,
Trinidad and Tobago,TTO,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.243521392762887,0.389605515886148,-0.0599423922062271,,,,,,1.96935546619352,-0.058624977793569,2.24184687153114,1.92510792241801,5.74045089224099,1.84577839206608,0.6638067943265,2.15132650872397,-4.95509609073789,-1.55928821780827,,,,,
Tunisia,TUN,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.20182697375112,-4.68375897845172,-2.18228779057042,-2.42242378776512,-0.500196031314422,-2.44959476418912,-2.60092414364612,-2.47827261870516,0.0269862048132112,-2.21342014565069,-2.40170147418061,-2.12180870332163,-2.1400305154188,-2.16066920530457,-2.52635264916861,-2.81077595471806,-2.44111919961012,-1.99110251761044,-0.613557984938789,-1.47313096057753,-1.37381154398179,-3.84713190122216,-5.06094137546283,,,
Turkey,TUR,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,1.48737461086129,1.15384615384615,2.15812827753126,2.65280794291033,3.37706511175899,1.77033039856101,2.36424552753019,-0.84230229293402,-0.168240737200321,2.54398177445893,,-0.185534093687526,-5.20886844174914,-2.99155162342751,0.0667589414890181,-0.542812749675798,-0.901841369090227,-1.25987632624638,-2.98781204507605,-5.2792584994943,-4.31565584505857,-6.70055020339154,-3.88948578636222,-4.07426458746736,-8.38059012042843,-7.93509603340327,-5.84783187042076,,,,,,,,,,-2.11530074250349,-6.88231300638992,-3.13702914874682,-1.05905074538075,-0.489141883606286,0.289376525279248,1.50637658028577,
Tuvalu,TUV,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0282676249270601,-1.85165256473803,-0.888531113773345,-5.25290426519071,,,
Uganda,UGA,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.18422084577821,-1.87276659940953,-0.948545211477654,-3.51306456183202,-3.5673022820951,-1.2876049115668,-0.770523094434868,-1.53257816505895,-2.36463321316992,-1.35790204972593,-0.804402682495917,-3.35229968912072,-3.22185817909956,-2.12113338805365,,,
Ukraine,UKR,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.09119758192243,-0.595284294702181,-0.79323179391743,0.321931909127142,-0.188947009384914,-3.1921094958289,-1.3635231010393,-1.03344096237639,-0.890082430199339,-1.46694657277629,-5.60538460275142,-6.52241104262176,-2.32192361331732,-4.06669471597935,,,
Upper middle income,UMC,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uruguay,URY,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.542538364129129,0.9641628624987,0.657185752449063,-0.514166626722911,-2.61855020904381,-1.19734709997921,-1.45463834150538,-0.971198636509225,-0.755720847725516,-3.26590765254439,-3.01355484912572,-3.99714210734892,-4.39616958453993,-4.24315861117604,-2.4240259336943,-1.52334878512065,-0.90891813002415,-1.53560203087448,-0.91177724976059,-1.47458818066881,-0.89781724981412,-0.564215267933374,-2.01904758841959,,,
United States,USA,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,-1.07372690843846,-0.780512254042388,0.0832889448452859,-2.15699590804317,-3.12155974663225,-1.76370394127187,-1.40628056612765,-0.322930783015968,-1.43685338540893,-1.05389173816147,-2.73573232334556,-4.81949965050794,-3.67684454127052,-3.92731646334926,-4.24844041214295,-2.62719299776581,-2.64001131623802,-2.30588686943601,-3.65643860967702,-4.35905613640851,-4.41071741787614,-3.68571586507835,-2.78282689557934,-1.9724532427982,-1.37626214302583,-0.230237150263431,0.798312887252167,1.28283636833397,2.22629964719709,-1.46984166757047,-4.26785150226181,-5.49919340438046,-5.23106938344567,-4.42169019318107,-3.51119318331672,-3.86106570538627,-6.78708049544447,-11.8042638818832,-10.0819132269634,-9.00306522920653,-7.38712573710536,-4.19056769544312,-5.37121952406064,
Uzbekistan,UZB,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,VCT,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.03765801354178,3.78968816997206,-1.8909767417111,-1.28279927590524,-1.08668871174928,-2.25677929120303,2.82108432410471,3.21067198790096,-3.71294108585879,-1.5471230743825,-1.23875265561688,-3.99937957580272,-3.23129241102986,-4.122183310521,-1.30461218014558,2.17879136148864,,,,,,,,,,
British Virgin Islands,VGB,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vanuatu,VUT,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.13590766907561,,,,,1.49487091484575,-0.711912672045562,-0.735244519392917,-0.254125807223152,-0.132978723404255,,,,,,,,,,-0.821419247838572,-2.50412298268347,-2.32697924456422,,,,
West Bank and Gaza,PSE,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.22353137244875E-09,-1.93377735124735,-0.291798125295903,2.05277791145432,0.118675005241524,0.529535196695,-0.598551776151872,-0.735088880040138,0.268371748333071,0.676196101134965,
World,WLD,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.02198213277427,,,,-3.1136762341537,-3.26833886430166,-2.53789757839113,-1.49949076921261,-1.51057758848042,-0.675965601690904,0.514500589928818,-1.31376984174197,-2.54591835257112,-3.43649597246182,-2.85281416050494,-2.45820093551232,-1.50905586472007,-1.55391623729264,-3.07002575152316,-7.22071005060176,-5.75327446132553,-4.79772633673004,-4.46950505731211,-3.39022795872328,,
Samoa,WSM,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0058038091627315,-0.00527605401652361,-0.00717041210005788,,,
"Yemen, Rep.",YEM,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,ZAF,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,,,,,,,,,,,,,2.38826547011182,3.56129680504615,2.47971328846469,1.45664820241853,0.126426348547718,0.490353460258875,1.05540895758818,1.14012743210678,3.34130409182555,0.984116551552099,-0.181901968951902,-2.44409114738305,-1.6647978549634,-1.08779132593661,-3.03892371571329,-3.94853616527401,-3.24073416733932,0.6532208069265,-3.54742338364494,-3.60804851054443,-8.75330747396801,-8.85381696695745,-5.31786767926197,-5.30725338732738,-5.16015936174673,-3.72309599777301,-2.93950116986645,-1.76635595142297,-1.91062560859179,-0.893759798073127,-1.55611233189778,-2.84099499886645,-2.16710566652817,-0.451485742038991,0.613786779687162,0.784545726557956,-0.896556941448521,-5.23119745376015,-3.96485165718374,-4.55828639961724,-5.11260671770637,-5.79408056849758,-3.3153341273109,
